Proteins	Basal	Basal	Basal	Basal	Basal	Basal	Basal	Basal	Basal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal
'TM41B'	1.191682575	1.118061851	1.061423209	1.338855257	1.074004472	1.065846736	0.86154616	0.84323111	0.74277646	0.897510051	0.787307977	0.841479482	0.953298545	0.917004043	0.881480158	0.994470169	0.996540263	1.00486382
'TM87A'	0.934975198	1.001387256	1.117287138	0.780786493	0.756808396	1.011152081	1.058484395	1.066585781	1.028113827	1.014662547	1.040300267	0.976031761	1.003471749	1.003471749	0.837987135	1.125838586	0.991029563	0.960594864
'TM87B'	0.985549337	0.891928519	0.938221197	0.721464343	0.639492791	0.965936329	1.076986376	1.062895674	1.04608494	0.816203046	0.957935218	0.982139595	1.035982764	1.008352455	0.815072332	1.105730653	1.152686347	1.025267238
'TMC3'	0.973329374	1.072516617	1.158292806	1.016070143	0.804966138	0.953298545	1.015366101	0.924022572	0.942131274	0.773246337	0.855002178	0.877821798	1.026689546	1.073260286	0.668037039	0.820741609	0.596667872	0.709070018
'TMC6'	0.951977908	0.97874165	1.186736798	0.802181166	0.90062598	0.935623498	1.052631155	0.987600861	1.002081605	0.930449658	0.828744904	0.867538687	0.962594443	0.991029563	0.975355462	1.111879158	1.22858698	1.167158102
'TMCC1'	1.119612889	1.041743429	0.947370071	0.860352631	0.923382311	0.944747041	0.951318276	0.953298545	0.899378312	1.019597683	1.000693387	0.96996191	0.981459064	1.028113827	1.101141598	0.986916546	1.100378609	1.098092814
'TMED5'	1.011853201	1.094293701	1.035264924	0.963929808	1.016070143	0.997231251	1.00556058	1.015366101	1.0453601	0.827596816	0.950000383	0.961927455	0.984866443	0.919550046	0.683020128	0.993781093	0.85797053	0.917639882
'TMED8'	1.047536127	0.985549337	0.909408252	1.147902414	1.098092814	0.953959551	0.999307093	1.002081605	1.042465761	1.118837101	1.073260286	1.065108203	1.038139271	1.00765376	1.00695555	1.01395948	1	1.056285625
'TMEM2'	1.067325338	1.006257823	1.000693387	1.084477409	1.055553718	0.983502074	0.963261894	0.961260928	0.953298545	1.020304659	0.949342121	1.006257823	0.987600861	0.985549337	1.002081605	1.048989328	1.085229372	1.100378609
'TMM11'	1.028826708	1.136816973	1.004167543	1.048262476	1.019597683	0.908778116	0.91383145	0.864537231	0.937571096	0.982820599	1.104964485	1.043911927	0.984866443	0.986232704	1.039579435	1.00556058	1.000693387	1.022428531
'TMM70'	0.899378312	1.011152081	1.163120042	0.808881348	0.746906729	0.992404375	1.157490217	1.04608494	1.171210181	0.950659101	0.97874165	0.979420298	0.897510051	0.951318276	0.925304428	0.909408252	0.878430468	0.946057647
'TMM94'	0.940826108	1.016070143	1.307671349	0.674083866	0.57236208	0.821310701	1.204972315	1.157490217	1.110338834	0.885767519	0.799960128	0.899378312	1.030253954	1.039579435	0.762600827	0.984184022	0.937571096	0.955945318
'TMOD3'	0.993781093	1.009051634	1.057018041	1.136816973	0.995849753	0.918276162	1.027401439	0.997231251	0.974679631	0.908778116	0.870550563	0.961260928	1.066585781	0.965936329	0.90000193	0.946057647	0.905633983	0.927230546
'TMTC3'	1.077733145	1.058484395	0.997922719	1.058484395	1.000693387	1.002081605	1.021720083	1.028113827	1.033830736	0.992404375	0.965936329	0.960594864	1.009051634	1.016774673	0.934327347	0.997922719	0.981459064	0.988970916
'TMX1'	0.993092495	1.033830736	1.062895674	0.934975198	0.882091365	0.973329374	1.038859103	0.936272247	0.998614666	1.037419937	0.953959551	1.016070143	1.041021598	1.035264924	0.991716731	0.984866443	0.974004269	0.969289817
'TMX2'	1.042465761	0.991716731	0.908148418	0.90312651	0.907519155	0.879649076	0.994470169	0.901250463	0.91319825	1.063632673	0.906890329	0.964598185	1.035264924	1.060687741	0.943438251	1.042465761	1.054091423	1.043188594
'TNAP2'	0.969289817	0.982139595	1.043188594	0.925946023	0.877213549	0.914465089	1.057018041	0.992404375	1.074749173	0.980099415	0.81056512	0.909408252	0.989656656	0.967947027	0.939522749	1.061423209	0.895025071	1.066585781
'TNIP1'	1.033114388	0.957271458	0.969289817	1.024556823	1.133669413	0.906261938	0.989656656	0.976031761	1.006257823	0.972654947	0.911933166	0.973329374	0.927873476	0.933032992	0.922742493	1.043911927	1.069547088	1.077733145
'TNK1'	1.041021598	0.982139595	0.986232704	1.0132569	1.083725967	0.93109482	0.963261894	0.937571096	0.978063473	0.932386486	0.923382311	0.973329374	1.021720083	1.030968319	1.028113827	1.054822317	1.134455485	1.094293701
'TNR6C'	0.931740429	0.815072332	0.812815602	0.968618189	1.101141598	0.991029563	0.940174203	0.925304428	1.047536127	0.922742493	0.945402117	0.951977908	1.057018041	1.147107024	0.943438251	1.081474763	1.21335356	1.154285418
'TOE1'	1.0453601	1.010451446	1.059952783	0.928516852	0.925304428	1.011152081	1.130530567	1.059952783	1.109569472	0.957271458	0.977385766	1.00765376	0.995849753	0.989656656	1.009751298	0.996540263	1.028826708	1.017479692
'TOIP1'	1.00486382	1.000693387	0.975355462	1.036701101	0.938221197	0.991029563	1.012554807	0.939522749	0.997922719	1.015366101	0.969289817	1.00486382	1.00695555	0.975355462	0.942131274	1.062895674	1.00765376	0.995159722
'TOIP2'	0.995159722	1.01395948	1.003471749	0.893785162	0.911933166	0.991029563	1.082224645	0.974679631	1.041743429	0.982139595	0.960594864	0.957935218	1.098854218	0.995849753	0.866937564	1.024556823	0.938871747	0.933032992
'TOM20'	1.020304659	0.957271458	0.936272247	1.121943481	1.202469249	0.791137301	1.299539062	1.52308874	1.353786279	1.350974085	1.121943481	1.033830736	0.903752727	1.040300267	2.514026749	1.252664439	4.098227292	2.488023307
'TOM22'	1.006257823	0.921464186	0.898755127	1.156688184	1.338855257	0.993092495	0.852044095	0.835666959	0.925304428	0.955282936	0.982820599	0.921464186	0.972654947	0.924022572	0.789493887	1.034547582	1.052631155	0.994470169
'TOM34'	1.052631155	1.02313747	1.029540083	0.965267025	0.985549337	0.973329374	0.982139595	0.959264119	0.995849753	1.091263877	1.025267238	1.062159186	1.00556058	1.010451446	0.982820599	1.002081605	1.086734863	1.067325338
'TOM70'	1.060687741	1.159095952	1.100378609	1.092777739	1.034547582	1.025267238	1.003471749	1.011853201	1.041021598	1.033114388	0.940174203	0.97063447	1.028826708	0.978063473	0.920825697	1.042465761	0.986916546	0.968618189
'TONSL'	1.00765376	0.975355462	0.995159722	1.10343374	1.109569472	0.938871747	0.96727633	0.925946023	0.984184022	0.983502074	1.076240125	1.029540083	1.096571589	1.052631155	0.888842681	1.087488391	1.097331938	1.187559666
'TOP1M'	0.983502074	1.000693387	0.947370071	1.033830736	1.244874235	1.066585781	0.922103118	0.948684315	0.922103118	1.012554807	1.07549439	1.025267238	1.073260286	1.355664327	1.269270886	0.96727633	1.078480432	1.144724161
'TOP2A'	0.996540263	1.024556823	1.027401439	1.017479692	0.940174203	0.963929808	0.968618189	0.945402117	0.965267025	1.157490217	0.898132373	1	1.042465761	0.999307093	1.016774673	0.999307093	1.060687741	0.994470169
'TOP3A'	0.993781093	0.918276162	0.969289817	1.0132569	1.038859103	0.89564567	0.929160674	0.955945318	0.980099415	1.10343374	1.016070143	1.083725967	1.00765376	0.986916546	0.941478465	1.051901779	1.107264584	1.054091423
'TOPB1'	0.973329374	1.019597683	1.051172909	1.020304659	0.995159722	1.015366101	1.065846736	1.035264924	1.016070143	1.0453601	0.903752727	0.929160674	0.959929261	1.040300267	1.066585781	0.984866443	1.027401439	1.008352455
'TOPRS'	1.025978145	1.038139271	0.963261894	1.105730653	1.106497353	1.025267238	0.976031761	1.0132569	1.003471749	0.838568184	0.852634892	0.867538687	1.111108729	0.983502074	0.959264119	0.946713631	0.956608158	0.997231251
'TOX4'	1.098092814	1.091263877	0.976031761	1.128182137	1.081474763	0.946713631	0.917639882	0.883315051	0.880869374	1.087488391	1.003471749	1.064370182	0.982139595	0.976708529	1.046810282	0.985549337	1.078480432	1.032398535
'TP53B'	1.033114388	0.990342872	1	0.976708529	0.950659101	0.919550046	1.081474763	1.041021598	1.142346247	1.033830736	1.044635763	1.006257823	1.011152081	1.022428531	0.940174203	0.96996191	0.921464186	0.960594864
'TPBG'	0.925304428	0.90062598	0.898132373	0.962594443	0.971307496	1.00486382	1.048262476	1.078480432	1.061423209	1.031683179	0.955282936	0.948684315	1.052631155	1.043911927	0.991029563	1.021012126	0.939522749	1.020304659
'TPC10'	0.938871747	0.950000383	0.943438251	0.995159722	0.974679631	0.924022572	1.038859103	1.085229372	1.140763716	1.004167543	0.952637998	1.043911927	0.987600861	0.995849753	0.980099415	1.074749173	1.185914499	1.174461971
'TPC11'	1.074004472	0.956608158	1.012554807	1.00695555	0.946057647	0.964598185	1.070288698	0.984184022	1.094293701	0.998614666	1.084477409	1.011853201	0.940174203	0.979420298	1.057750964	1.011853201	0.997231251	0.965267025
'TPC12'	0.975355462	0.975355462	0.985549337	1.033830736	0.990342872	0.864537231	1.062895674	1.016070143	1.041743429	1.037419937	1.057018041	1.043188594	1.00695555	1.043911927	0.942784536	0.988285652	0.997231251	0.986916546
'TPD53'	1.025267238	1.099616149	0.993781093	1.231144413	1.089752112	1.051901779	0.906890329	0.876605721	0.890075733	1.126619228	1.192508872	1.133669413	1.106497353	1.068065408	1.151089491	1.039579435	1.115739322	1.151089491
'TPIS'	1.062895674	0.990342872	0.924663278	1.215036792	1.162314108	1.0181852	0.96727633	0.936272247	0.97063447	1.142346247	1.111108729	1.090507733	0.971980988	1.054091423	1.082975046	1.020304659	1.054822317	1.068065408
'TPMT'	0.964598185	1.002081605	1.011152081	0.885153765	0.823020345	0.986232704	1.059952783	0.984184022	1.004167543	1.064370182	1.108800644	1.081474763	1.039579435	1.078480432	1.033830736	0.991716731	1.00695555	1.041021598
'TPP2'	0.973329374	0.998614666	1.019597683	1.025978145	0.957271458	1.033830736	1.0453601	1.00556058	1.048262476	1.003471749	1.0132569	1.019597683	1.063632673	1.041743429	1.016774673	1.020304659	1.025267238	1.070288698
'TPPC1'	1.057018041	0.963929808	1.018891197	1.257013375	1.248330549	1.147902414	0.995849753	0.974679631	1.012554807	0.996540263	1.040300267	0.988970916	0.97063447	0.953959551	1.088997015	1.082224645	1.040300267	1.061423209
'TPPC8'	0.994470169	0.997231251	1.009751298	0.976708529	0.920187651	0.973329374	1.145517898	1.081474763	1.108800644	0.901875378	0.936272247	0.963261894	1.030253954	1.000693387	0.856781955	1.00695555	0.976031761	1.025267238
'TPPC9'	1.033114388	1.043911927	1.0238469	1.012554807	1.004167543	0.996540263	0.965936329	0.945402117	0.973329374	1.024556823	1.056285625	1.054091423	0.996540263	1.043188594	1.01395948	0.968618189	0.992404375	1.002081605
'TPR'	1.014662547	1.030968319	1.041021598	1.074004472	0.987600861	0.984184022	1.062895674	0.998614666	1.046810282	1.006257823	1.018891197	1.031683179	1.025267238	0.97874165	1.009751298	0.974004269	0.976031761	0.974004269
'TPRGL'	1.017479692	0.880259014	0.937571096	0.882091365	0.863938187	0.934975198	1.178539408	1.147902414	1.095052471	1.014662547	1.119612889	1.064370182	1.042465761	0.997922719	0.880869374	1.02313747	0.951318276	0.982139595
'TPRN'	0.955945318	0.996540263	1.020304659	1.018891197	1.074749173	0.980779004	0.988970916	0.960594864	1.016070143	0.984866443	1.00695555	1.016070143	1.080725402	1.02313747	0.971980988	1.032398535	0.959264119	0.997922719
'TPX2'	1.006257823	1.027401439	0.96996191	1.058484395	1.02313747	0.986232704	0.987600861	0.97063447	1.001387256	1.150291893	0.880869374	0.976031761	1.051172909	0.971307496	1.054822317	0.997922719	1.090507733	1.0238469
'TR112'	1.024556823	0.941478465	0.854409741	1.309485423	1.402499251	0.995849753	1.027401439	0.981459064	1.021012126	1.048262476	1.061423209	1.10343374	1.123499903	1.120389214	1.20163605	1.015366101	1.092777739	1.122721422
'TR150'	1.020304659	1.043911927	1.061423209	0.922742493	0.863938187	0.966606097	1.091263877	1.038859103	1.071030823	1.071773463	0.991029563	1.038139271	1.025978145	0.994470169	1.0132569	0.980099415	0.902500727	0.944747041
'TR61B'	0.984866443	0.924022572	1.109569472	0.934327347	0.956608158	0.911933166	1.137605228	1.119612889	1.124278924	1.10343374	0.978063473	1.065108203	1.017479692	1.0132569	0.947370071	0.965267025	0.927873476	1.0132569
'TRA2B'	0.954621014	0.918912883	1.024556823	1.00765376	0.940174203	0.990342872	1.054091423	1.047536127	1.114193651	1.059218335	1.036701101	1.042465761	1.011152081	0.958599438	0.986916546	0.956608158	1.043188594	0.961927455
'TRABD'	0.972654947	0.919550046	0.981459064	0.961927455	0.984866443	1.051172909	1.062895674	0.940826108	1.084477409	1.071773463	1.014662547	0.993092495	0.917639882	1.016070143	1.078480432	1.053361036	1.180174343	1.016070143
'TRAD1'	1.051901779	1.006257823	0.938221197	1.009051634	0.982820599	0.890692901	0.981459064	0.961260928	1.015366101	1.057018041	1.078480432	1.019597683	1.059952783	1.0238469	1.120389214	0.997922719	0.998614666	1
'TRAF2'	1.014662547	0.987600861	0.999307093	1.193335743	1.167158102	1.034547582	0.96727633	0.965267025	0.973329374	1.014662547	0.991716731	1.0453601	1.031683179	1.044635763	1.038139271	1.043188594	1.059952783	1.094293701
'TRAF4'	1.00556058	1.057750964	0.991029563	1.011152081	0.985549337	0.976031761	0.959264119	0.955282936	0.974004269	0.963261894	0.833353207	0.988285652	0.964598185	1.018891197	0.989656656	0.993781093	0.917639882	0.97063447
'TRAF6'	1.04608494	1.0238469	1.011152081	1.019597683	0.977385766	1.025267238	0.926588062	0.984866443	0.951977908	1.032398535	1.051901779	1.051901779	0.991029563	1.030968319	1.030253954	1.021012126	1.038139271	1.062159186
'TREX1'	1.041021598	0.991716731	0.959264119	1.068065408	1.133669413	0.940826108	0.924022572	0.881480158	0.882091365	0.924663278	0.847919965	0.937571096	0.904379378	1.012554807	0.877213549	0.982139595	1.040300267	1.104964485
'TRFM'	0.984184022	1.017479692	1.01395948	1.058484395	0.905006463	0.925304428	1.054822317	1.021012126	1.054822317	0.818469182	0.901875378	0.951977908	0.988970916	0.884540435	0.939522749	0.84264683	0.803293997	0.778624691
'TRI11'	1.011152081	1.006257823	0.953298545	0.998614666	1.062159186	0.874784765	0.963929808	0.962594443	0.965267025	0.909408252	0.911933166	0.981459064	1.096571589	1.073260286	1.027401439	1.047536127	1.092777739	1.126619228
'TRI14'	0.950000383	0.992404375	0.988970916	1.022428531	0.962594443	0.957271458	1.024556823	1.002776436	1.029540083	0.96727633	0.96727633	0.986232704	1.079228237	0.981459064	0.988285652	1.055553718	0.930449658	0.958599438
'TRI16'	1.092777739	1.016070143	0.950000383	1.100378609	1.095052471	0.980779004	0.966606097	0.983502074	0.979420298	0.958599438	1.000693387	0.979420298	1.038859103	1.128182137	1.179356592	1.0453601	1.110338834	1.035264924
'TRI25'	1.039579435	1.053361036	1.011152081	1.039579435	1	0.988970916	1.011152081	0.982820599	1.004167543	0.988285652	1.032398535	0.997231251	1.038859103	0.996540263	0.951977908	0.968618189	1.004167543	0.990342872
'TRI26'	1.030253954	0.994470169	1.011853201	0.944747041	0.955945318	1.024556823	1.056285625	1.057750964	1.031683179	1.016774673	0.998614666	1.002081605	0.988285652	1.025978145	1.051172909	1.043188594	1.061423209	1.134455485
'TRI27'	1.0132569	1.008352455	0.966606097	0.961260928	0.967947027	0.984866443	1.034547582	0.96996191	1.093535457	0.997231251	1.074749173	1.046810282	1.009051634	1.029540083	1.080725402	1.057018041	1.081474763	1.052631155
'TRI32'	1.002776436	0.951977908	1.010451446	0.921464186	0.897510051	1.049716684	0.942784536	0.974679631	0.986916546	0.935623498	0.932386486	0.976708529	0.955945318	1.002081605	0.97874165	1.019597683	1.011152081	1.00556058
'TRI36'	0.946713631	0.959929261	1.046810282	0.891928519	0.890075733	0.915099168	1.064370182	1.048262476	1.098092814	0.950659101	0.988970916	0.974004269	0.87539133	0.971980988	1.021720083	1.051172909	1.093535457	1.054091423
'TRI41'	1.025267238	0.984866443	0.892546971	1.056285625	1.059952783	1.140763716	0.992404375	1.064370182	0.978063473	1.067325338	1.095052471	0.994470169	0.991029563	1	1.006257823	0.994470169	1.095811766	1.102669163
'TRI44'	1.004167543	1.115739322	1.179356592	0.893165852	0.684441907	1.052631155	1.108032348	1.001387256	0.97063447	1.150291893	1.061423209	1.033830736	1.015366101	0.966606097	1.082224645	1.080725402	1.222640278	1.16634937
'TRI47'	1.021012126	1.038859103	0.951977908	1.028113827	1.059218335	0.989656656	0.954621014	0.952637998	0.991716731	1.082224645	1.118837101	1.051901779	1.039579435	0.991029563	1.036701101	1.033114388	1.020304659	1.002081605
'TRI56'	1.024556823	1.030968319	0.940174203	1.100378609	1.119612889	1.000693387	1.113421618	1.0132569	1.059218335	1.015366101	0.951318276	0.982139595	0.993092495	1.010451446	0.961260928	0.980099415	1.026689546	1.009751298
'TRI59'	1.006257823	1.002776436	1.074749173	0.911933166	0.874784765	0.951318276	1.041021598	1.04608494	1.059952783	0.901250463	0.959929261	1.002776436	1.039579435	0.940826108	0.940174203	1.015366101	0.909408252	0.962594443
'TRIM1'	0.988970916	0.953959551	0.96996191	1.094293701	1.117287138	1.044635763	0.942131274	1.024556823	0.961260928	0.804966138	0.866937564	0.927230546	1.054091423	1.082224645	0.959264119	0.984866443	0.917639882	0.988970916
'TRIO'	1.038139271	0.998614666	1.0238469	0.932386486	0.880869374	0.955945318	1.053361036	1.015366101	1.033114388	0.87539133	0.817335328	0.874784765	0.991029563	0.995849753	0.863339559	1.021012126	1	0.999307093
'TRIP4'	1.018891197	0.980099415	1.033114388	1.054091423	1.011853201	0.974679631	0.91383145	0.917004043	0.971980988	1.00556058	0.963929808	0.987600861	1.125838586	1.092020546	1.074749173	0.966606097	0.979420298	0.987600861
'TRIP6'	1.055553718	1.036701101	1.016070143	1.138394029	1.153485605	1.002776436	1.016070143	0.96996191	1.015366101	1.0181852	1.006257823	1.016774673	0.96996191	1.003471749	0.974004269	0.983502074	0.988970916	0.995159722
'TRIPB'	0.999307093	1.011152081	1.031683179	1.021012126	0.96996191	0.962594443	1.038859103	1.00695555	1.059952783	0.998614666	1.002776436	1.037419937	1.006257823	1.003471749	1.011853201	0.989656656	0.972654947	0.966606097
'TRIPC'	1.010451446	0.979420298	0.980779004	0.963929808	0.988285652	0.936921447	1.185092771	1.121166078	1.163120042	0.989656656	1.019597683	1.004167543	1.014662547	0.999307093	0.96996191	0.97063447	1.020304659	0.988285652
'TRM1'	1.097331938	1.054822317	0.97063447	1.074749173	1.090507733	0.925304428	0.975355462	0.976031761	0.991716731	0.974679631	0.93109482	1.057750964	0.956608158	0.976031761	0.963261894	1.096571589	1.220946513	1.063632673
'TRM11'	0.915099168	0.905633983	0.957271458	1.057750964	1.070288698	0.940826108	0.992404375	0.921464186	1.046810282	1.132883885	1.010451446	1.063632673	1.0453601	1.048262476	1.043188594	0.944092419	1	0.997231251
'TRM13'	0.979420298	0.990342872	1.033114388	1.065108203	0.990342872	1.0238469	0.926588062	0.97874165	1.001387256	1.894740141	1.965641197	1.244874235	1.00486382	1.085229372	1.057018041	0.959264119	0.938221197	0.931740429
'TRM1L'	0.938871747	0.901250463	0.892546971	0.910038824	0.884540435	0.982139595	1.024556823	0.96727633	1.053361036	1.030968319	1.028826708	1.0132569	0.971980988	1.057750964	1.01395948	1.042465761	1.00486382	1.003471749
'TRM2A'	1.000693387	0.929804943	0.973329374	1.030253954	1.009751298	0.944747041	0.963261894	0.946057647	1.015366101	1.111879158	1.215036792	1.128964405	1.054822317	1.008352455	1.105730653	0.982139595	1.036701101	1.046810282
'TRM6'	1.000693387	0.997231251	1.003471749	1.064370182	1.0132569	0.929804943	1.084477409	1.088242442	1.070288698	1.025267238	1.00695555	1.051901779	1.055553718	0.993781093	1.048989328	0.995159722	0.966606097	0.961260928
'TRM61'	0.971307496	0.944092419	0.949342121	1.042465761	1.134455485	1.002776436	0.991716731	0.897510051	0.997231251	1.190031696	1.089752112	1.127400412	1.058484395	1.042465761	1.231998073	1.00695555	1.017479692	1.033830736
'TRM7'	0.921464186	0.963929808	0.938871747	1.009751298	1.074004472	1.00695555	0.84264683	0.824162085	0.877821798	0.855595026	0.780786493	1.043911927	1.025267238	0.90000193	0.961927455	1.096571589	1.143138335	1.051901779
'TRMB'	1.063632673	1.053361036	1.00486382	1.076986376	1.101905116	1.025267238	1.015366101	1.025267238	1.040300267	1.116512962	1.102669163	1.065108203	0.991716731	0.977385766	0.937571096	0.991716731	1.069547088	1.021012126
'TRNK1'	0.96996191	1.009051634	1.077733145	1.04608494	0.964598185	1.001387256	1.161508732	1.082975046	1.094293701	0.959264119	1.008352455	1.030253954	0.946713631	0.965936329	0.940174203	1.059952783	1.002776436	1.035264924
'TRNT1'	0.938221197	1.00486382	1.127400412	0.953959551	0.89688816	1.00556058	1.130530567	1.0453601	1.085229372	1.082975046	1.055553718	0.973329374	1.021012126	1.00765376	0.995849753	0.976031761	0.940826108	0.952637998
'TRPM4'	1.025978145	1.098092814	1.101905116	0.983502074	0.884540435	0.949342121	1.163120042	1.016070143	1.092020546	0.965936329	0.934327347	0.984866443	1.0132569	0.977385766	0.969289817	1.044635763	1.014662547	0.992404375
'TRPM7'	1.040300267	1.057018041	0.958599438	0.853817714	0.825305409	1.066585781	1.072516617	0.999307093	1.067325338	0.917004043	0.954621014	0.883927531	0.976708529	0.959264119	0.999307093	0.924663278	0.90312651	0.860949188
'TRPS1'	1.011152081	1.035982764	1.0181852	0.978063473	0.924022572	0.975355462	1.0181852	0.981459064	1.020304659	1.028826708	1.021720083	1.0132569	0.982820599	0.998614666	0.974004269	0.996540263	1.015366101	1.02313747
'TRPV4'	1.076986376	1.423063461	1.283425898	1.180992661	0.882091365	0.919550046	0.982820599	0.810003474	0.8362464	1.0453601	1.186736798	1.183451022	1.067325338	0.914465089	1.082224645	1.098092814	1.068065408	1.140763716
'TRRAP'	0.993781093	0.961260928	0.954621014	0.946057647	0.844400887	0.990342872	0.961260928	0.942131274	0.951318276	1.055553718	0.990342872	1.00695555	0.984184022	0.993092495	0.993092495	1.010451446	1.044635763	1.040300267
'TRUA'	0.974004269	1.002081605	1.015366101	0.905006463	0.895025071	0.944092419	1.081474763	1.038859103	1.082224645	0.990342872	0.969289817	1.0181852	1.062895674	1.123499903	1.022428531	1.025267238	0.955282936	0.956608158
'TRUB1'	1.082975046	1.00556058	1.052631155	1.116512962	1.125838586	0.980099415	1.009051634	0.995159722	1.036701101	1.033830736	0.982820599	0.998614666	1.021720083	1.017479692	1.033830736	1.0181852	0.96727633	1.015366101
'TRXR1'	1.043188594	1.012554807	0.996540263	1.079228237	1.033830736	1.002776436	1.006257823	0.958599438	1.00486382	1.078480432	1.101141598	1.00556058	1.038859103	1.040300267	1.066585781	0.977385766	1.092020546	1.035264924
'TRXR2'	0.965936329	0.997231251	0.996540263	1.080725402	1.083725967	1.021012126	1.022428531	1.048262476	1.015366101	1.0238469	0.935623498	0.952637998	1.01395948	1.038139271	1.041743429	0.958599438	1.019597683	1
'TRXR3'	0.955945318	0.980779004	1.047536127	1.030968319	0.997922719	0.998614666	1.052631155	1.018891197	1.051172909	0.883315051	0.919550046	1.093535457	0.933679945	0.988970916	1.00486382	0.987600861	0.958599438	1.054091423
'TSC2'	0.972654947	0.999307093	0.991716731	1.014662547	1.020304659	0.988970916	1.057750964	1.038139271	1.170398641	0.991029563	0.983502074	0.991716731	0.984866443	1.030253954	1.006257823	0.969289817	0.993781093	1.004167543
'TSH3'	1.23370717	0.984866443	1.059218335	0.864537231	0.788946841	0.781869643	1.047536127	1.109569472	1.082224645	0.937571096	0.925946023	0.941478465	1.016774673	0.938871747	0.8962667	0.853817714	0.775930854	0.778624691
'TSN'	0.991029563	1.050444544	0.982139595	0.90062598	0.865736566	0.930449658	0.983502074	0.957935218	0.980099415	1.120389214	1.138394029	1.051901779	1.060687741	0.935623498	0.893165852	1.016774673	1.038139271	1.025267238
'TSN14'	0.963929808	0.915733686	0.977385766	0.87175824	0.950000383	1.010451446	0.986916546	0.956608158	0.997922719	1.029540083	1.002081605	1.016774673	0.967947027	0.974004269	1.0453601	0.973329374	0.934327347	0.969289817
'TSNAX'	1.025978145	1.011152081	1.0453601	0.961260928	0.897510051	0.975355462	1.040300267	1.053361036	1.090507733	1.0181852	1.006257823	1.021720083	1.033830736	1.019597683	1.000693387	1.021720083	1.059218335	1.082224645
'TSP2'	1.159095952	1.132098902	1.127400412	0.990342872	1.147902414	0.855595026	0.976031761	1.00556058	0.890075733	0.827596816	0.890075733	0.904379378	0.824162085	0.800514811	0.860949188	0.926588062	0.745355193	0.739181216
'TSR1'	1.00695555	0.980779004	1.011853201	1.085229372	1.067325338	1.004167543	0.949342121	0.91383145	0.948026965	0.935623498	0.971980988	0.950000383	0.957271458	0.948026965	0.946057647	0.983502074	0.91319825	0.936272247
'TSSC4'	1.092020546	1.079228237	1.0132569	0.938871747	1.000693387	0.956608158	0.976708529	0.953298545	1.008352455	1.047536127	1.035982764	1.030253954	1.0238469	1.025267238	1.048262476	0.977385766	0.903752727	0.951318276
'TSTD1'	1.02313747	1.076986376	1.008352455	1.181811547	1.038859103	0.999307093	0.8962667	0.889458994	0.959929261	1.00695555	1.077733145	1.030968319	1.016774673	1.033114388	1.00556058	1.027401439	1.029540083	1.071773463
'TSTD2'	1.014662547	1.042465761	1.034547582	1.022428531	1.00765376	0.988970916	1.003471749	0.988970916	0.939522749	0.930449658	0.992404375	0.844986384	0.985549337	0.959929261	0.939522749	1.021012126	1.132883885	1.125058485
'TSYL1'	1.044635763	1.068805991	1.043911927	1.168777249	1.158292806	1.118837101	0.982820599	0.956608158	0.976708529	1.0132569	1.038859103	1.016070143	0.977385766	1.079228237	1.035264924	1.002776436	1.056285625	1.027401439
'TSYL5'	0.993781093	1.039579435	1.003471749	1.155886707	1.049716684	0.949342121	0.948684315	0.901250463	0.980099415	1.041743429	1.072516617	1.081474763	1.015366101	1.003471749	1.067325338	0.980099415	1.044635763	1.069547088
'TT21B'	0.979420298	0.906890329	0.961260928	1.136816973	1.087488391	0.992404375	0.979420298	1.011152081	1.008352455	0.982139595	1.035982764	1.015366101	1.016070143	1.033114388	0.863339559	1.011152081	1.0453601	1.038859103
'TT39A'	1.054091423	1.051901779	1.083725967	1.015366101	1.054091423	0.969289817	1.010451446	0.961260928	0.944747041	1.018891197	1.0181852	0.998614666	1.026689546	1.00556058	0.979420298	1.019597683	1.006257823	1.046810282
'TT39B'	0.914465089	1.065108203	1.155085785	0.852634892	0.820741609	0.922742493	1.085981856	0.982139595	1.104198847	0.965936329	0.917004043	0.959264119	1.017479692	1.020304659	0.875998315	0.938221197	0.944092419	0.919550046
'TTC1'	1.003471749	1.040300267	1.000693387	0.973329374	0.957935218	1.00556058	0.969289817	0.946713631	0.934327347	1.010451446	1.011152081	1.044635763	1.022428531	1.033830736	1.014662547	1.015366101	0.90312651	0.991716731
'TTC13'	0.983502074	0.979420298	1	0.867538687	0.897510051	0.929160674	0.999307093	0.942784536	0.972654947	1.088997015	0.97874165	1.035264924	0.924663278	0.912565489	1.068065408	0.97874165	1.001387256	1.01395948
'TTC14'	1.024556823	1.054091423	1.0181852	1.093535457	1.085981856	1.012554807	0.902500727	0.927230546	0.906261938	1.041743429	1.084477409	1.087488391	0.976708529	0.982139595	1.172834949	0.917639882	1	0.940174203
'TTC27'	1.040300267	1.010451446	0.963261894	0.933679945	0.773782497	1.029540083	1.009751298	0.980099415	0.993781093	1.0238469	1.062159186	1.027401439	1.00486382	1.014662547	0.963261894	0.993781093	0.986232704	0.994470169
'TTC3'	1.0132569	1.074004472	1.0181852	0.866336856	0.818469182	0.807760778	0.935623498	0.986916546	0.955282936	1.059218335	1.144724161	1.030968319	0.987600861	0.952637998	0.982139595	1.0132569	1.067325338	1.009751298
